TM_interactions_ID,texts_ID,start_index,end_index,food,drug
703661,286636,260,338,morphine,naloxone
703691,286650,0,105,nitric oxide,angiotensin II
703693,286651,973,1117,cholesterol,cholestyramine
703711,286658,2051,2209,codeine,methadone
703713,286659,209,397,d-tryptophan,kynurenine
703730,286664,1187,1414,sucrose,streptomycin
703761,286677,482,604,oxygen,sapropterin
703772,286681,0,192,Sodium,Melatonin
703788,286690,341,434,l-serine,vancomycin
703801,286697,1131,1372,l-histidine,imidazole
703820,286704,1136,1299,d-glucose,trehalose
703827,286707,1071,1341,calcium,"4-methyl-1,2-benzenediol"
703830,286709,973,1337,cobalamin,nitrous oxide
703862,286727,0,152,caffeic acid ethyl ester,doxycycline
703879,286734,0,163,estriol,estrone sulfate
703883,286735,174,341,citrus,salicylic acid
703893,286738,98,336,sodium,aldosterone
703902,286742,643,724,morphine,Dextromethorphan
703920,286752,188,359,atropine,phenoxybenzamine
703949,286764,1366,1447,potassium,N-ethylmaleimide
703956,286768,0,101,rabbit,estradiol
703967,286772,405,511,date,Cannabidiol
704046,286800,953,1175,(s)-naringenin,tamoxifen
704047,286800,1176,1370,(s)-naringenin,tamoxifen
704048,286800,2134,2363,(s)-naringenin,tamoxifen
704064,286804,1586,1704,hesperidin,cisplatin
704078,286807,576,772,calcium,gentamicin
704091,286811,894,1068,phosphatidylethanolamine,monogalactosyldiacylglycerol
704130,286827,896,1108,l-asparagine,betaine
704134,286827,896,1108,water,betaine
704148,286832,565,817,l-dopa,bromocriptine
704153,286835,1562,1752,folic acid,pyridoxine
704170,286841,360,512,atropine,prazosin
704189,286844,646,997,caffeine,terbutaline
704192,286844,646,997,caffeine,phentolamine
704193,286844,646,997,caffeine,prazosin
704201,286845,1514,1812,"glycerol 1,2-di-(9z-octadecenoate)",wortmannin
704208,286849,0,196,chrysin,gibberellic acid
704218,286854,612,751,atropine,neostigmine
704219,286854,752,955,(e)-aconitic acid,neostigmine
704224,286856,0,124,Nicotine,Erlotinib
704225,286856,125,342,nicotine,erlotinib
704251,286861,927,1162,ethanol,reserpine
704267,286868,886,1062,oxygen,luteolin
704270,286870,471,697,l-dopa,carbidopa
704272,286871,712,864,glutathione,samarium
704296,286881,1694,1975,Methane,methane
704310,286888,174,323,sodium,Oxcarbazepine
704323,286895,646,818,hexyl 2-methylpropanoate,imipenem
704324,286895,646,818,hexyl 2-methylpropanoate,cilastatin
704328,286897,727,840,formic acid,formaldehyde
704331,286899,358,552,ascorbic acid,silver
704349,286905,0,118,cholesterol,Simvastatin
704381,286916,805,1162,atropine,indomethacin
704396,286925,699,765,strontium,Diltiazem
704397,286925,699,765,barium,Diltiazem
704398,286925,699,765,calcium,Diltiazem
704399,286925,766,869,strontium,nifedipine
704400,286925,766,869,calcium,nifedipine
704401,286925,766,869,barium,nifedipine
704417,286930,0,48,Dimethyl Trisulfide,Hemoglobin
704420,286933,621,828,arginine,theophylline
704427,286936,0,110,d-galactose,Aldosterone
704428,286936,0,110,sodium,Aldosterone
704433,286936,1163,1351,aldosterone,captopril
704435,286936,1999,2228,chicken,aldosterone
704440,286939,119,296,choline,Citicoline
704448,286943,0,84,morphine,hydromorphone
704449,286943,85,188,morphine,hydromorphone
704451,286944,1850,1987,oxygen,ammonia
704475,286952,113,339,spinach,dihydroxyacetone phosphate
704479,286952,343,489,glucose 6-phosphate,phosphoenolpyruvate
704481,286952,493,732,oxygen,carbon dioxide
704500,286961,451,701,thymidine,nicotinamide
704501,286961,451,701,caffeine,nicotinamide
704502,286961,451,701,theophylline,nicotinamide
704503,286961,451,701,theobromine,nicotinamide
704504,286961,451,701,nicotinamide,3-methoxybenzamide
704511,286965,918,1052,l-histidine,chondroitin sulfate
704525,286971,281,400,calcium oxide,carbon monoxide
704527,286972,735,919,spread,chloroquine
704531,286973,1156,1357,l-dopa,Vilazodone
704570,286988,529,798,(e)-aconitic acid,enrofloxacin
704574,286992,719,852,tylosin,doxycycline
704582,286995,649,782,mustard,hydroquinone
704601,287005,984,1142,(e)-aconitic acid,d-lactic acid
704626,287014,725,885,iron,deferoxamine
704627,287015,1616,1774,ergosterol,ketanserin
704628,287016,882,1115,serotonin,fluoxetine
704629,287016,1116,1380,l-asparagine,fluoxetine
704637,287020,196,295,glycine,Azilsartan
704638,287020,296,495,creatinine,azilsartan
704644,287023,1460,1727,adenosine triphosphate,acetate
704657,287028,545,861,amaranth,formic acid
704672,287032,508,631,potassium,N-ethylmaleimide
704673,287032,933,1129,potassium,N-ethylmaleimide
704678,287035,0,68,rabbit,allopurinol
704679,287035,826,989,superoxide,allopurinol
704687,287042,1081,1333,nitric oxide,saracatinib
704693,287045,900,1023,sodium,physostigmine
704696,287045,1024,1209,Sodium,choline
704731,287059,0,105,calcium,diltiazem
704742,287064,977,1118,d-glucose,repaglinide
704756,287073,1074,1208,serotonin,ketanserin
704777,287082,845,983,d-fructose,methoxamine
704781,287083,965,1103,superoxide,hesperidin
704782,287083,965,1103,glutathione,hesperidin
704783,287084,1226,1341,calcium,Verapamil
704789,287086,0,91,codeine,acetaminophen
704796,287090,75,202,dopamine,Phentolamine
704798,287090,552,736,dopamine,Apomorphine
704806,287095,132,516,rabbit,dipyridamole
704807,287095,132,516,rabbit,hydrochlorothiazide
704808,287095,132,516,rabbit,phlorizin
704819,287095,985,1197,phlorizin,acetazolamide
704820,287096,287,490,histamine,Betahistine
704821,287097,277,409,17alpha-ethynylestradiol,estrone sulfate
704855,287108,0,115,calcium,Paraoxon
704856,287108,0,115,rabbit,Paraoxon
704857,287108,386,623,potassium,paraoxon
704858,287108,917,1130,potassium,Paraoxon
704859,287108,1131,1259,calcium,paraoxon
704860,287108,1260,1421,calcium,paraoxon
704890,287122,317,471,water,silicon
704891,287123,723,824,Melatonin,progesterone
704893,287125,328,493,water,fucoxanthin
704911,287133,722,858,25-hydroxycholesterol,dexamethasone
704921,287136,0,167,calcium,Strontium ranelate
704932,287140,416,625,morphine,methadone
704947,287148,154,270,ozone,Nitrous oxide
704964,287151,136,328,purine,9-deazaguanine
704973,287154,1307,1456,hexyl 2-methylpropanoate,vancomycin
704975,287155,412,694,glutamic acid,ketamine
704976,287155,412,694,serotonin,ketamine
704982,287158,1188,1257,titanium,propranolol
704993,287160,675,855,iron,indole
704998,287161,1301,1533,adenosine,digoxin
705007,287163,632,907,pyruvic acid,succinic acid
705010,287163,632,907,lactic acid,succinic acid
705012,287163,632,907,2-oxopentanedioic acid,succinic acid
705016,287163,1093,1243,choline,betaine
705021,287165,1115,1238,cholesterol,morin
705026,287167,726,1126,homoserine,glyoxylic acid
705027,287167,726,1126,pyruvic acid,glyoxylic acid
705035,287172,15,119,salt,quinine
705054,287182,2114,2241,alpha-tocopherol,selenium
705069,287191,676,899,uric acid,pegloticase
705084,287196,1876,2088,l-tyrosine,rotenone
705086,287196,1876,2088,dopamine,rotenone
705087,287196,2089,2199,dopamine,rotenone
705097,287200,0,119,oxygen,Osimertinib
705098,287200,369,638,phosphatidylethanolamine,Osimertinib
705110,287203,1143,1319,nitric oxide,salicylic acid
705124,287207,205,394,sucrose,stachyose
705125,287207,205,394,cucumber,stachyose
705129,287210,1093,1334,d-tryptophan,kynurenine
705133,287212,955,1056,17alpha-ethynylestradiol,progesterone
705160,287227,1549,1740,l-tyrosine,genistein
705173,287234,82,201,serotonin,Duloxetine
705174,287234,1168,1306,serotonin,Duloxetine
705176,287234,1168,1306,dopamine,Duloxetine
705179,287235,1292,1428,nitric oxide,ibuprofen
705180,287235,1494,1613,nitric oxide,ibuprofen
705181,287235,1614,1741,nitric oxide,ibuprofen
705201,287244,0,124,d-glucose,methylphenidate
705203,287246,0,132,estradiol,testosterone
705207,287248,1457,1649,selenite,trastuzumab
705224,287257,1337,1626,rabbit,ofloxacin
705227,287259,399,811,chitosan,triphosphoric acid
705237,287266,716,827,urea,salicylic acid
705291,287283,1162,1303,pyruvic acid,bezafibrate
705314,287291,1086,1259,cholesterol,andrographolide
705322,287297,111,535,4-hydroxy-2h-1-benzopyran-2-one,sulfanilamide
705353,287309,1910,2046,caffeine,theophylline
705359,287310,753,925,benzyl benzoate,propylparaben
705373,287314,1242,1479,melatonin,malonaldehyde
705385,287321,0,113,alpha-tocopherol,Indocyanine Green
705414,287331,287,508,l-histidine,digoxin
705427,287340,881,1043,crayfish,perchlorate
705428,287340,1537,1686,crayfish,perchlorate
705429,287340,1687,1825,crayfish,perchlorate
705433,287344,889,1081,cholesterol,simvastatin
705448,287350,604,697,chromium,verapamil
705449,287350,604,697,calcium,chromium
705451,287350,702,842,chromium,verapamil
705453,287350,857,962,chromium,phenylephrine
705461,287355,164,315,histamine,Metoprine
705463,287355,1646,1768,histamine,metoprine
705469,287357,667,827,d-fructose,ampicillin
705470,287357,828,940,d-fructose,carbenicillin
705472,287358,175,380,androstenedione,testosterone
705476,287360,1068,1271,grapefruit,terfenadine
705497,287366,578,717,serotonin,fenfluramine
705498,287366,718,923,serotonin,fenfluramine
705500,287366,924,1205,dopamine,Fenfluramine
705501,287366,924,1205,3-methoxy-4-hydroxyphenylacetic acid,Fenfluramine
705502,287366,924,1205,"3,4-dihydroxyphenylacetic acid",Fenfluramine
705525,287376,1391,1583,lanthanum,cadmium
705529,287376,1391,1583,cadmium,verapamil
705531,287376,1391,1583,zinc,verapamil
705533,287376,1391,1583,calcium,verapamil
705542,287379,0,92,arginine,ornithine
705545,287379,966,1242,arginine,ornithine
705551,287379,1243,1356,putrescine,spermidine
705558,287382,0,157,Curcumin,capecitabine
705560,287382,1690,1856,curcumin,capecitabine
705564,287385,805,1035,oxygen,hyaluronic acid
705623,287415,746,998,zinc,cobalt
705632,287418,756,920,urea,magnesium hydroxide
705633,287418,1461,1550,silicon,methylene blue
705642,287421,0,139,morphine,lidocaine
705647,287423,471,683,atropine,pirenzepine
705675,287436,356,533,d-mannose,Tunicamycin
705676,287436,1123,1231,spread,fibronectin
705678,287438,1147,1374,shortening,verapamil
705698,287442,882,1209,adenosine,reserpine
705701,287443,1073,1325,superoxide,sitagliptin
705739,287461,1107,1321,atropine,memantine
705748,287463,813,1053,lactic acid,pyruvic acid
705751,287463,813,1053,lactic acid,tetraethylammonium
705752,287463,813,1053,lactic acid,cetiedil
705755,287463,813,1053,pyruvic acid,tetraethylammonium
705756,287463,813,1053,pyruvic acid,cetiedil
705758,287463,813,1053,d-fructose,tetraethylammonium
705759,287463,813,1053,d-fructose,cetiedil
705760,287463,813,1053,glycosides,tetraethylammonium
705761,287463,813,1053,glycosides,cetiedil
705763,287463,1054,1283,gadolinium,flufenamic acid
705787,287472,1082,1175,salt,epigallocatechin gallate
705790,287474,681,868,glycosides,propranolol
705807,287480,1031,1204,water,theophylline
705810,287482,0,114,Tartaric acid,turnip
705820,287484,1194,1310,digoxin,furosemide
705822,287485,127,310,agmatine,oxycodone
705841,287493,621,957,ethanol,inotodiol
705871,287497,1101,1295,dopamine,amphetamine
705889,287504,567,1062,nitrogen,acetaminophen
705890,287504,567,1062,nitrogen,ibuprofen
705891,287504,567,1062,nitrogen,sulfamethoxazole
705914,287513,0,76,calcium,Protamine
705916,287515,977,1076,"3,4-dihydroxyphenylacetic acid",Amphetamine
705917,287515,2659,2805,dopamine,nomifensine
705918,287515,2659,2805,dopamine,cocaine
705921,287516,541,761,dimethyl sulfoxide,Hemin
705941,287526,365,584,condensed milk,oxytocin
705942,287526,1043,1247,cream,oxytocin
705943,287526,1374,1510,sucrose,oxytocin
705968,287531,495,613,caffeine,Diazepam
705978,287537,626,810,uric acid,pyrazinamide
705979,287537,626,810,xanthine,pyrazinamide
705988,287541,967,1173,sodium,digoxin
705991,287543,649,877,hexyl 2-methylpropanoate,gentamicin
706002,287545,799,979,thymidine,estrone sulfate
706012,287551,323,448,atropine,sotalol
706013,287551,916,1105,atropine,sotalol
706031,287557,1078,1176,phenylephrine,Prazosin
706035,287557,1608,1674,curcumin,Curcumin
706058,287568,211,347,salt,betaine
706064,287570,312,412,histamine,isoprenaline
706073,287576,680,947,d-tryptophan,ellagic acid
706074,287577,773,859,d-glucose,cyclosporine
706081,287578,567,751,adenosine triphosphate,inosine
706082,287578,567,751,adenosine triphosphate,hypoxanthine
706083,287578,567,751,inosine,hypoxanthine
706084,287579,1075,1262,caffeine,chlorzoxazone
706086,287579,1511,1616,caffeine,chlorzoxazone
706102,287587,272,504,mustard,atropine
706104,287587,505,721,somatostatin,cysteamine
706105,287587,911,1124,somatostatin,guanethidine
706107,287588,897,1099,oxygen,atorvastatin
706108,287588,897,1099,glutamic acid,atorvastatin
706109,287588,1100,1291,glutamic acid,sulfasalazine
706122,287592,698,854,salt,ephedrine
706123,287592,698,854,salt,fludrocortisone
706124,287593,0,186,Curcumin,sitagliptin
706128,287595,0,145,oxygen,shogaol
706129,287596,942,1199,l-alanine,methotrexate
706130,287596,1200,1556,n-acetylneuraminic acid,methotrexate
706168,287612,788,1023,ginseng,nicotine
706211,287626,1141,1296,paraquat,efavirenz
706214,287627,1115,1411,retinol,oleic acid
706229,287634,418,684,l-leucine,benzocaine
706231,287634,685,905,l-leucine,lidocaine
706235,287634,1114,1330,l-leucine,lidocaine
706243,287638,1058,1262,ruthenium,neomycin
706249,287640,455,567,d-fructose,sorbitol
706250,287640,455,567,d-glucose,sorbitol
706263,287645,460,734,epinephrine,sodium fluoride
706264,287645,460,734,prostaglandin E1,sodium fluoride
706265,287646,72,184,bromine,ozone
706327,287662,692,830,capsaicin,tacrolimus
706364,287674,462,621,scopolamine,nefiracetam
706369,287677,1155,1529,apigenin,pyruvic acid
706381,287686,533,665,dodecanoic acid,tolbutamide
706389,287688,578,743,glutathione,gamma-aminobutyric acid
706391,287689,934,1139,epiestradiol,Sulfamethoxazole
706409,287695,1380,1695,dextrin,testosterone
706410,287695,1696,1827,dextrin,testosterone
706414,287698,611,821,milkfish,sulfamethoxazole
706416,287698,611,821,nitrite,sulfamethoxazole
706419,287698,822,962,water,ammonia
706421,287698,963,1137,ammonia,sulfamethoxazole
706422,287698,963,1137,phosphorus,sulfamethoxazole
706427,287699,976,1226,2-isopropyl-5-methylphenol,picrotoxin
706429,287699,976,1226,2-isopropyl-5-methylphenol,propofol
706430,287699,976,1226,2-isopropyl-5-methylphenol,diazepam
706455,287709,1407,1556,ethanol,Chlordiazepoxide
706467,287714,920,1031,water,triptolide
706472,287716,1161,1391,superoxide,piroxicam
706474,287716,1161,1391,glutathione,piroxicam
706475,287717,1236,1358,digoxin,Rubidium
706479,287719,887,1086,testosterone,cannabinol
706482,287721,1035,1300,copper,Salicylic acid
706509,287731,0,92,sodium,Epinephrine
706510,287731,0,92,potassium,Epinephrine
706512,287731,829,922,sodium,Epinephrine
706515,287731,1856,2020,sodium,epinephrine
706558,287756,831,976,cobalamin,diclofenac
706559,287756,977,1153,cobalamin,diclofenac
706560,287756,1154,1312,cobalamin,naloxone
706583,287766,1087,1274,Adenosine,inosine
706589,287768,0,76,(e)-aconitic acid,trichloroethylene
706608,287776,97,359,cortisol,cortisone
706639,287785,1558,1820,d-glucose,liraglutide
706662,287791,1245,1328,water,Sodium bicarbonate
706667,287793,1429,1519,acetovanillone,phenylephrine
706670,287795,614,869,fucosterol,galantamine
706671,287796,0,116,Apigenin,pyruvic acid
706672,287796,258,463,pyruvic acid,Apigenin
706681,287802,0,150,quercetin,genistein
706697,287810,137,352,freshwater eel,angiotensin II
706709,287816,0,127,Horse,Caffeine
706710,287816,0,127,Horse,Pentoxifylline
706714,287820,390,569,epiestradiol,Isoliquiritigenin
706723,287824,1570,1746,l-serine,silicon
706731,287826,508,756,ethanol,fomepizole
706734,287828,505,672,serotonin,midazolam
706737,287831,0,143,carbon dioxide,desflurane
706738,287831,292,403,carbon dioxide,carbon monoxide
706740,287833,640,789,calcium,aprotinin
706742,287834,0,176,cholesterol,Rosuvastatin
706747,287836,1533,1789,capsaicin,indomethacin
706756,287838,293,437,d-tryptophan,iodide
706757,287839,746,926,d-glucose,Empagliflozin
706767,287844,1677,1800,Nitric oxide,cocaine
706768,287844,1801,2030,Nitric oxide,cocaine
706792,287852,674,808,d-glucose,clenbuterol
706793,287852,1113,1274,clenbuterol,propranolol
706797,287855,0,89,guarana,caffeine
706816,287866,1012,1225,myo-inositol,niceritrol
706818,287867,0,114,d-fructose,allopurinol
706824,287870,1765,1965,curcumin,imiquimod
706826,287871,469,726,calcium,halothane
706827,287871,936,1206,calcium,nifedipine
706828,287872,651,792,corn,Chromium
706830,287872,651,792,wheat,Chromium
706834,287874,0,197,Curcumin,sodium iodide
706848,287881,173,339,water,theophylline
706850,287881,173,339,sucrose,theophylline
706862,287885,1179,1331,morphine,naloxone
706863,287886,438,550,levoglutamide,Phenylacetic acid
706870,287890,1115,1436,calcium,verapamil
706871,287890,1115,1436,calcium,nifedipine
706872,287890,1673,1834,calcium,bradykinin
706875,287890,1838,1993,Prostaglandin E2,leukotriene D4
706876,287890,1838,1993,Prostaglandin E2,arachidonic acid
706879,287890,1838,1993,arachidonic acid,leukotriene D4
706892,287895,143,223,rice,methane
706894,287896,0,58,estrone sulfate,estradiol
706937,287909,526,758,water,oxalic acid
706959,287919,1521,1703,decanoic acid,nystatin
706989,287932,0,111,Emodin,Doxorubicin
706990,287932,1072,1246,Emodin,doxorubicin
706995,287936,740,945,dopamine,dihydrexidine
706996,287936,946,1083,"3,4-dihydroxyphenylacetic acid",dihydrexidine
706997,287936,946,1083,3-methoxy-4-hydroxyphenylacetic acid,dihydrexidine
706999,287936,1495,1691,dopamine,haloperidol
707005,287937,869,1047,epiestradiol,progesterone
707072,287957,554,667,mercury,molybdate
707073,287957,554,667,silver,molybdate
707074,287957,554,667,uranium,molybdate
707089,287966,532,716,isoflavones,celecoxib
707090,287966,532,716,isoflavones,theophylline
