lgn_id,lgn_name,hkg_name,in_mech_kge
3337,Landiolol,,False
3338,Kaolin,,False
3339,Renzapride,,False
3340,Henagliflozin,,False
3341,19-norandrostenedione,,False
3342,Omapatrilat,,False
3343,Mitiglinide,,False
3344,Benzoylecgonine,,False
3345,S-Nitrosoglutathione,,False
3346,Salinomycin,,False
3347,Dexrazoxane,,False
3348,Ocrelizumab,,False
3349,Strychnine,,False
3350,Gadoversetamide,,False
3351,Tienilic acid,,False
3352,Zotepine,,False
3353,Luminol,,False
3354,Clovoxamine,,False
3355,Deslanoside,,False
3356,Insulin peglispro,,False
3357,Silver sulfadiazine,,False
3358,Pectin,,False
3359,Hydroxyethyl Starch,,False
3360,Eculizumab,,False
3361,Porfimer sodium,,False
3362,Spiradoline,,False
3363,Norgestomet,,False
3364,Aztreonam,,False
3365,Flunixin,,False
3366,Bococizumab,,False
3367,Nerve Growth Factor,,False
3368,Tiotidine,,False
3369,Bixalomer,,False
3370,Favipiravir,,False
3371,Omacetaxine mepesuccinate,,False
3372,Lentinan,,False
3373,Zotiraciclib,,False
3374,Naftopidil,,False
3375,Almond,,False
3376,Wortmannin,,False
3377,Imidapril,,False
3378,Troleandomycin,,False
3379,Trichloroethylene,,False
3380,Oxymetazoline,,False
3381,NXN-188,,False
3382,Clobetasol,,False
3383,Almorexant,,False
3384,Bepirovirsen,,False
3385,Naftidrofuryl,,False
3386,Potassium nitrate,,False
3387,Ornoprostil,,False
3388,Carbamide peroxide,,False
3389,Pimagedine,,False
3390,Trichlormethiazide,,False
3391,Ambasilide,,False
3392,Doxofylline,,False
3393,Nimesulide,,False
3394,Ajoene,,False
3395,PR-104,,False
3396,Gliquidone,,False
3397,Isoquercitrin,,False
3398,Abarelix,,False
3399,Ceralasertib,,False
3400,Halcinonide,,False
3401,Sparteine,,False
3402,Penciclovir,,False
3403,Pirbuterol,,False
3404,Ceruletide,,False
3405,Imarikiren,,False
3406,Telcagepant,,False
3407,Omarigliptin,,False
3408,Lergotrile,,False
3409,Alaproclate,,False
3410,Oxitropium,,False
3411,Morin,,False
3412,Fenflumizole,,False
3413,Krill oil,,False
3414,Daptomycin,,False
3415,Mequitazine,,False
3416,Pranlukast,,False
3417,Cefotaxime,,False
3418,Diphemanil,,False
3419,Lonidamine,,False
3420,Dupilumab,,False
3421,Udenafil,,False
3422,Ammonium chloride,,False
3423,Imipenem,,False
3424,Dimethyl sulfone,,False
3425,Avidin,,False
3426,Cetilistat,,False
3427,Methyl nicotinate,,False
3428,Polidocanol,,False
3429,Solcoseryl,,False
3430,Adinazolam,,False
3431,Zatebradine,,False
3432,Sultamicillin,,False
3433,Interleukin-10,,False
3434,Alrestatin,,False
3435,Shark liver oil,,False
3436,Tolebrutinib,,False
3437,PPI-2458,,False
3438,"5,6-Dimethylbenzimidazole",,False
3439,Tapinarof,,False
3440,Benralizumab,,False
3441,Tilidine,,False
3442,Milvexian,,False
3443,Silicic acid,,False
3444,Tolrestat,,False
3445,Honey,,False
3446,Mechlorethamine,,False
3447,Cobamamide,,False
3448,TAK-448,,False
3449,Magnesium aspartate hydrochloride,,False
3450,Indoleacetic acid,,False
3451,Isoxsuprine,,False
3452,Hexoprenaline,,False
3453,Norethindrone enanthate,,False
3454,Isometheptene,,False
3455,Orgotein,,False
3456,2-Methylbutanoic Acid,,False
3457,Iclaprim,,False
3458,Mibefradil,,False
3459,Ozagrel,,False
3460,Napabucasin,,False
3461,Zinc protoporphyrin,,False
3462,Sufotidine,,False
3463,Nedocromil,,False
3464,Flax seed,,False
3465,Ozogamicin,,False
3466,Melengestrol,,False
3467,Sodium tetradecyl sulfate,,False
3468,Potassium Iodide,,False
3469,AMGN-0007,,False
3470,Tarloxotinib,,False
3471,Whole Blood,,False
3472,Levcromakalim,,False
3473,Trimegestone,,False
3474,Palm oil,,False
3475,Opipramol,,False
3476,Farglitazar,,False
3477,Fibronectin,,False
3478,Tropifexor,,False
3479,Glucaric acid,,False
3480,Trastuzumab,,False
3481,Zindotrine,,False
3482,Ambroxol,,False
3483,Sodium acetate,,False
3484,Rilmazafone,,False
3485,Ramucirumab,,False
3486,Nocloprost,,False
3487,Indole-3-carbinol,,False
3488,Altrenogest,,False
3489,Evening primrose oil,,False
3490,Coptisine,,False
3491,Cupric glycinate,,False
3492,Valspodar,,False
3493,Geldanamycin,,False
3494,Apraclonidine,,False
3495,Epoetin beta,,False
3496,Chlorine dioxide,,False
3497,Emiglitate,,False
3498,Niceritrol,,False
3499,Secoisolariciresinol,,False
3500,Imeglimin,,False
3501,Butenafine,,False
3502,Ethyl chloride,,False
3503,Neosaxitoxin,,False
3504,Ectoine,,False
3505,Raltitrexed,,False
3506,Borage oil,,False
3507,Sertaconazole,,False
3508,Hydroxytyrosol,,False
3509,Polihexanide,,False
3510,Ciladopa,,False
3511,Gepotidacin,Gepotidacin,True
3512,Mavoglurant,,False
3513,Parthenolide,,False
3514,Eltoprazine,,False
3515,Bithionol,,False
3516,Guanadrel,,False
3517,Progranulin,,False
3518,Dimethandrolone Undecanoate,,False
3519,Orbofiban,,False
3520,Detirelix,,False
3521,N-Ethylmaleimide,,False
3522,BQ-123,,False
3523,Framycetin,,False
3524,Omega-6 fatty acids,,False
3525,Prenalterol,,False
3526,Batroxobin,,False
3527,Cimetropium,,False
3528,Imidazole,,False
3529,Econazole,,False
3530,Naftifine,,False
3531,Cerulenin,,False
3532,Beclomethasone 17-monopropionate,,False
3533,Tributyrin,,False
3534,Cyclohexanone,,False
3535,Neodymium,,False
3536,Cycloheximide,,False
3537,Puromycin,,False
3538,Ethacridine,,False
3539,Masitinib,,False
3540,Methscopolamine,,False
3541,Ribulose-5-Phosphate,,False
3542,Furfural,,False
3543,Arecoline,,False
3544,Hematin,,False
3545,Trichostatin A,,False
3546,Staurosporine,,False
3547,Ceftazidime,,False
3548,Tunicamycin,,False
3549,Salicylhydroxamic Acid,,False
3550,Aniracetam,,False
3551,Butylidenephthalide,,False
3552,Propyl Gallate,,False
3553,Suramin,,False
3554,Ginsenoside Rg1,,False
3555,Maleic acid,,False
3556,Ricinoleic acid,,False
3557,Isosorbide,,False
3558,Montmorillonite,,False
3559,Thimerosal,,False
3560,3-hydroxyanthranilic acid,,False
3561,Sodium dichloroacetate,,False
3562,Nefiracetam,,False
3563,Benzylamine,,False
3564,Pelubiprofen,,False
3565,Ethoxyquin,,False
3566,Titanium dioxide,,False
3567,Peoniflorin,,False
3568,alpha-Naphthoflavone,,False
3569,Cycloleucine,,False
3570,Hexestrol,,False
3571,Diphenyleneiodonium,,False
3572,Tempol,,False
3573,Dehydroascorbic acid,,False
3574,Benzolamide,,False
3575,Tryptamine,,False
3576,Vanadium,,False
3577,"1,10-Phenanthroline",,False
3578,Acteoside,,False
3579,Geraniol,,False
3580,Octopamine,,False
3581,Huperzine A,,False
3582,Cellobiose,,False
3583,Chelerythrine,,False
3584,Methionine sulfoximine,,False
3585,Equilin,,False
3586,Strontium chloride,,False
3587,Sphingosine,,False
3588,Zoxazolamine,,False
3589,Bisindolylmaleimide I,,False
3590,Undecanal,,False
3591,Glycyrrhizic acid,,False
3592,Calcium silicate,,False
3593,Impromidine,,False
3594,Cetyl alcohol,,False
3595,Phthalic Acid,,False
3596,Emetine,,False
3597,Gibberellic acid,,False
3598,Digitoxigenin,,False
3599,Bromopyruvate,,False
3600,Ethanolamine,,False
3601,Methamidophos,,False
3602,Olaquindox,,False
3603,Peracetic acid,,False
3604,Picrotoxin,,False
3605,Nitroarginine,,False
3606,Calyculin A,,False
3607,Nialamide,,False
3608,Sulfobromophthalein,,False
3609,Alginic acid,,False
3610,beta-Naphthoflavone,,False
3611,Dieldrin,,False
3612,Linopirdine,,False
3613,Tubercidin,,False
3614,Protocatechualdehyde,,False
3615,Etifoxine,,False
3616,Cathinone,,False
3617,Protriptyline,,False
3618,Betadex,,False
3619,Somatotropin,,False
3620,"5,7-Dichlorokynurenic acid",,False
3621,"Inositol 2,4,5-trisphosphate",,False
3622,Valinomycin,,False
3623,N-omega-nitro-L-arginine methyl ester,,False
3624,Flufenamic acid,,False
3625,Vinpocetine,,False
3626,Fructose-6-phosphate,,False
3627,Telenzepine,,False
3628,N-Acetylglucosamine,,False
3629,Paraoxon,,False
3630,Epibatidine,,False
3631,Microcrystalline cellulose,,False
3632,Rose bengal,,False
3633,Ursolic acid,,False
3634,Acrylic Acid,,False
3635,Molybdate,,False
3636,Chlorisondamine,,False
3637,Pinacidil,,False
3638,Daphnetin,,False
3639,Phosphoenolpyruvate,,False
3640,Farnesol,,False
3641,Tributyltin,,False
3642,Dorsomorphin,,False
3643,Amfonelic acid,,False
3644,Buformin,,False
3645,Sodium carbonate,,False
3646,Potassium permanganate,,False
3647,Pipecuronium,,False
3648,Minaprine,,False
3649,20-Hydroxyecdysone,,False
3650,Phloretin,,False
3651,Ginsenoside Rb1,,False
3652,4-Oxosebacic Acid,,False
3653,Idarubicin,,False
3654,Trilostane,,False
3655,5-Hydroxymethylfurfural,,False
3656,Honokiol,,False
3657,Oxyclozanide,,False
3658,Phlorizin,,False
3659,Graphite,,False
3660,Ethyl pyruvate,,False
3661,Amitraz,,False
3662,Ferric chloride,,False
3663,Fisetin,,False
3664,Tocainide,,False
3665,Denatonium,,False
3666,Rotenone,,False
3667,Ocaperidone,,False
3668,Dexpramipexole,,False
3669,Trecadrine,,False
3670,Cytochalasin B,,False
3671,Rhein,,False
3672,25-Hydroxycholesterol,,False
3673,Cytisine,,False
3674,Flavone,,False
3675,Gelatin,,False
3676,Gingerol,,False
3677,Benzyl alcohol,,False
3678,Spiperone,,False
3679,Quinpirole,,False
3680,3-Methyladenine,,False
3681,Chlorophyll A,,False
3682,Coconut,,False
3683,Pridopidine,,False
3684,Glycochenodeoxycholic Acid,,False
3685,Furafylline,,False
3686,Benactyzine,,False
3687,Salicylamide,,False
3688,Dichloroisoproterenol,,False
3689,Higenamine,,False
3690,Cilastatin,,False
3691,Betaine aldehyde,,False
3692,Mersalyl,,False
3693,Fadrozole,,False
3694,Norbixin,,False
3695,Candicidin,,False
3696,Silk sericin,,False
3697,Paraldehyde,,False
3698,Chloralose,,False
3699,Lobeline,,False
3700,Phenothiazine,,False
3701,Benoxaprofen,,False
3702,Rubidium,,False
3703,Resorcinol,,False
3704,Trifluoroethanol,,False
3705,Sulfisoxazole,,False
3706,Amperozide,,False
3707,Brodimoprim,,False
3708,Fenthion,,False
3709,Tetrandrine,,False
3710,Denbufylline,,False
3711,Stannous chloride,,False
3712,Aceglutamide,,False
3713,Dihydrolipoic Acid,,False
3714,Onion,,False
3715,Cupric oxide,,False
3716,Fusarium oxysporum,,False
3717,Carbendazim,,False
3718,Protamine sulfate,,False
3719,Tenidap,,False
3720,Pamiparib,,False
3721,Sulconazole,,False
3722,Acacia,,False
3723,Nitroaspirin,,False
3724,Thiacloprid,,False
3725,Sulfadiazine,,False
3726,Roxithromycin,,False
3727,Oleoyl-estrone,,False
3728,Acetophenazine,,False
3729,N-methylnicotinamide,,False
3730,Andrographolide,,False
3731,Deoxyinosine,,False
3732,Kainic acid,,False
3733,Polyvinyl alcohol,,False
3734,Icariin,,False
3735,Efinaconazole,,False
3736,Baicalein,,False
3737,Niflumic acid,,False
3738,Oxymatrine,,False
3739,Etorphine,,False
3740,Suplatast,,False
3741,Ubenimex,,False
3742,Alprenolol,,False
3743,Tecastemizole,,False
3744,Pirarubicin,,False
3745,Pempidine,,False
3746,Hydroxycitronellal,,False
3747,Lumiflavin,,False
3748,Iproniazid,,False
3749,Furegrelate,,False
3750,"2,4-Dinitrophenol",,False
3751,Cinnamic acid,,False
3752,Sulfanilamide,,False
3753,Safingol,,False
3754,Tiamulin,,False
3755,Mercuric chloride,,False
3756,"5-methoxy-N,N-dimethyltryptamine",,False
3757,Apomine,,False
3758,Okra,,False
3759,Acetamide,,False
3760,Ergometrine,,False
3761,Zinc mesoporphyrin,,False
3762,DPCPX,,False
3763,Taltirelin,,False
3764,Calcium alginate,,False
3765,Molybdenum cofactor,,False
3766,Difloxacin,,False
3767,GB-115,,False
3768,Propentofylline,,False
3769,Isoferulic acid,,False
3770,Triptolide,,False
3771,Selenocysteine,,False
3772,Hexobarbital,,False
3773,Methaqualone,,False
3774,Polymyxin B,,False
3775,Butylparaben,,False
3776,Methylparaben,,False
3777,Mannose 6-phosphate,,False
3778,Lactobionic acid,,False
3779,Piperonyl butoxide,,False
3780,Wood creosote,,False
3781,Niclosamide,,False
3782,Sulbutiamine,,False
3783,Cidofovir,,False
3784,Ribitol,,False
3785,Sulfaclozine,,False
3786,Lettuce,,False
3787,Floxuridine,,False
3788,Doxifluridine,,False
3789,TPMPA,,False
3790,Sodium perchlorate,,False
3791,Tetrahydropalmatine,,False
3792,alpha-Arbutin,,False
3793,Domoic Acid,,False
3794,Bentonite,,False
3795,Methyl salicylate,,False
3796,Sepiapterin,Sepiapterin,True
3797,Agmatine,,False
3798,Amidephrine,,False
3799,Dihydrostreptomycin,,False
3800,Fipexide,,False
3801,Phosphoric acid,,False
3802,Carbaryl,,False
3803,Cyclothiazide,,False
3804,Kelatorphan,,False
3805,Glucose oxidase,,False
3806,Mephedrone,,False
3807,Zaprinast,,False
3808,gamma-Butyrolactone,,False
3809,Sobrerol,,False
3810,Pramiverine,,False
3811,AK106-001616,,False
3812,Synephrine,,False
3813,Tiropramide,,False
3814,Carbon black,,False
3815,Fendiline,,False
3816,Omecamtiv Mecarbil,,False
3817,Alloin,,False
3818,CXA-10,,False
3819,Streptozocin,,False
3820,Benzyl isothiocyanate,,False
3821,Phloroglucinol,,False
3822,Pheniprazine,,False
3823,Tisagenlecleucel,,False
3824,Fumagillin,,False
3825,Violaxanthin,,False
3826,Harmaline,,False
3827,Ribose-1-Phosphate,,False
3828,Potassium hydroxide,,False
3829,Lysozyme,,False
3830,Dizocilpine,,False
3831,Triclocarban,,False
3832,Glyceraldehyde-3-Phosphate Dehydrogenase,,False
3833,Cyclic GMP,,False
3834,Allysine,,False
3835,Sodium metabisulfite,,False
3836,Anthralin,,False
3837,S-Methylcysteine,,False
3838,Eticlopride,,False
3839,Rilmakalim,,False
3840,Amlexanox,,False
3841,Thiamphenicol,,False
3842,Latrepirdine,,False
3843,Dixanthogen,,False
3844,Budipine,,False
3845,trans-urocanic acid,,False
3846,Oxibendazole,,False
3847,Ginseng,,False
3848,Belinostat,,False
3849,Methapyrilene,,False
3850,Sarizotan,,False
3851,Clinofibrate,,False
3852,Cibacron Blue,,False
3853,N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide,,False
3854,alpha-Tocopherol acetate,,False
3855,Glutaric Acid,,False
3856,Norvaline,,False
3857,Peramivir,,False
3858,Bupranolol,,False
3859,PACAP38,,False
3860,Lithium chloride,,False
3861,Danofloxacin,,False
3862,Sarafloxacin,,False
3863,Hydroquinidine,,False
3864,Panitumumab,,False
3865,Pentolinium,,False
3866,Thymoquinone,,False
3867,Mercaptoethanol,,False
3868,Polyglycolic acid,,False
3869,Benzydamine,,False
3870,Bacillus subtilis,,False
3871,Hydroxyprogesterone,,False
3872,Ammonium molybdate,,False
3873,Oxethazaine,,False
3874,Tariquidar,,False
3875,Falipamil,,False
3876,Tripelennamine,,False
3877,Chloroxylenol,,False
3878,Shogaol,,False
3879,Cefepime,,False
3880,Rhodamine B,,False
3881,Cresol,,False
3882,Calcimycin,,False
3883,Indralin,,False
3884,Paeonol,,False
3885,Myxothiazol,,False
3886,Phenolphthalein,,False
3887,Gramicidin D,,False
3888,Pyronaridine,,False
3889,Emedastine,,False
3890,Orotic acid,,False
3891,Interferon Gamma,,False
3892,Efrotomycin,,False
3893,Ethoxzolamide,,False
3894,Maltotetraose,,False
3895,Polyethylene glycol 400,,False
3896,Plasminogen,,False
3897,N-acetylserotonin,,False
3898,Ginsenoside Rd,,False
3899,Lactobacillus plantarum,,False
3900,Bacteroides thetaiotaomicron,,False
3901,Rice,,False
3902,Sulprostone,,False
3903,Reproterol,,False
3904,Vistusertib,,False
3905,Caspofungin,,False
3906,TAK-475,,False
3907,AV-101,,False
3908,Glyoxylic acid,,False
3909,Proflavine,,False
3910,Aspergillus nidulans,,False
3911,Perfosfamide,,False
3912,Phosphoramidon,,False
3913,Caryophyllene,,False
3914,Acetylene,,False
3915,Tylosin,,False
3916,Potassium iodate,,False
3917,Terodiline,,False
3918,Sulfaguanidine,,False
3919,Quipazine,,False
3920,Ferric oxyhydroxide,,False
3921,Undecanoic acid,,False
3922,Oleandrin,,False
3923,Isonicotinic acid,,False
3924,Hydracrylic acid,,False
3925,Cinnamon oil,,False
3926,3-Methoxybenzamide,,False
3927,Oxymetholone,,False
3928,Azastene,,False
3929,Zopolrestat,,False
3930,Butylated hydroxytoluene,,False
3931,Dinitrochlorobenzene,,False
3932,TT-232,,False
3933,D-glyceraldehyde,,False
3934,Turpentine,,False
3935,Tolonidine,,False
3936,2-Methoxyestradiol,,False
3937,Anamorelin,,False
3938,Tetramethylammonium,,False
3939,Latrunculin B,,False
3940,Bremelanotide,,False
3941,Nigericin,,False
3942,Baxdrostat,,False
3943,Ciglitazone,,False
3944,S-adenosyl-L-homocysteine,,False
3945,Cyanamide,,False
3946,Oxolinic acid,,False
3947,Selenious acid,,False
3948,Epalrestat,,False
3949,Bombesin,,False
3950,Cinepazide,,False
3951,Tantalum,,False
3952,Fosmidomycin,,False
3953,Phenethylamine,,False
3954,Micafungin,,False
3955,Chlorphentermine,,False
3956,Flubendazole,,False
3957,Telotristat,,False
3958,Licochalcone A,,False
3959,Tranilast,,False
3960,Lumichrome,,False
3961,Recombinant Human Thrombopoietin,,False
3962,Phenethyl Isothiocyanate,,False
3963,Dipipanone,,False
3964,Luliconazole,,False
3965,Dextrorphan,,False
3966,Phenazepam,,False
3967,Inosinic Acid,,False
3968,Tozasertib,,False
3969,Acesulfame,,False
3970,NS-398,,False
3971,Vincanol,,False
3972,Sulfur hexafluoride,,False
3973,Peridinin,,False
3974,Dihydroergocryptine,,False
3975,"2,4-Dihydroxybenzoic Acid",,False
3976,4-Carboxyphenylboronic Acid,,False
3977,Misonidazole,,False
3978,nor-NOHA,,False
3979,Nepicastat,,False
3980,D-arginine,,False
3981,Tipifarnib,,False
3982,Chloric acid,,False
3983,Isoquinoline,,False
3984,Artemin,,False
3985,Gabaculine,,False
3986,Nipecotic acid,,False
3987,Talimogene laherparepvec,,False
3988,Pramiconazole,,False
3989,Kinetin,,False
3990,Bemegride,,False
3991,Pepstatin,,False
3992,Barbital,,False
3993,Metharbital,,False
3994,Pyrantel,,False
3995,N-Acetylmethionine,,False
3996,Dequalinium,,False
3997,Lupeol,,False
3998,Acriflavine,,False
3999,Oridonin,,False
4000,Atipamezole,,False
4001,NNZ-2591,,False
4002,Gentamicin C1a,,False
4003,Cloricromen,,False
4004,Vitexin,,False
4005,Ipsapirone,,False
4006,Perflubron,,False
4007,Picric acid,,False
4008,Amyl acetate,,False
4009,Acetophenone,,False
4010,Tamibarotene,,False
4011,Rice bran,,False
4012,Ecgonine,,False
4013,Masoprocol,,False
4014,Norelgestromin,,False
4015,Olpadronic acid,,False
4016,Leupeptin,,False
4017,Capsicum oleoresin,,False
4018,Adelmidrol,,False
4019,Ladostigil,,False
4020,Nafoxidine,,False
4021,Cymarin,,False
4022,Emicizumab,,False
4023,Fasentin,,False
4024,Sulfathiazole,,False
4025,Tedizolid,,False
4026,Flutrimazole,,False
4027,Sacrosidase,,False
4028,Mesulergine,,False
4029,Alisporivir,,False
4030,Tisopurine,,False
4031,Cyfluthrin,,False
4032,Guanoxabenz,,False
4033,OPC-14523,,False
4034,Nalorphine,,False
4035,Trimazosin,,False
4036,Tertatolol,,False
4037,Verbenone,,False
4038,Isatuximab,,False
4039,Coproporphyrinogen III,,False
4040,Sepranolone,,False
4041,Magnesium phosphate,,False
4042,Avocado,,False
4043,Isoliquiritigenin,,False
4044,Safflower,,False
4045,Isoxicam,,False
4046,Basic Fibroblast Growth Factor,,False
4047,Evans blue,,False
4048,Bafilomycin A1,,False
4049,Nitecapone,,False
4050,Aminorex,,False
4051,Lanatoside C,,False
4052,Deleobuvir,,False
4053,Mizoribine,,False
4054,Benzyl benzoate,,False
4055,Dithioerythritol,,False
4056,Cefsulodin,,False
4057,Eprenetapopt,,False
4058,Zinc orotate,,False
4059,Morphine glucuronide,,False
4060,Rosemary,,False
4061,Cranberry,,False
4062,Argan oil,,False
4063,Levallorphan,,False
4064,Aluminum sulfate,,False
4065,Oxfendazole,,False
4066,Dihydrofolic Acid,,False
4067,Cefiderocol,,False
4068,Hydrastinine,,False
4069,Equilenin,,False
4070,3-Dehydroshikimate,,False
4071,Gadobutrol,,False
4072,Gadopiclenol,,False
4073,Plumbagin,,False
4074,Pyrrolnitrin,,False
4075,2-aminoisobutyric acid,,False
4076,Trimetrexate,,False
4077,Ceftiofur,,False
4078,Madecassoside,,False
4079,Lavendustin A,,False
4080,Gossypol acetic acid,,False
4081,Cannabinol,,False
4082,Isopropyl myristate,,False
4083,Amrubicin,,False
4084,Benzamidine,,False
4085,Trifluperidol,,False
4086,Gacyclidine,,False
4087,Acetyl chloride,,False
4088,Succinimide,,False
4089,Latamoxef,,False
4090,JS-K,,False
4091,Rhamnetin,,False
4092,Canaline,,False
4093,Nickel sulfate,,False
4094,Deanol,,False
4095,Rimcazole,,False
4096,Carbamoylcholine,,False
4097,Spirulina platensis,,False
4098,Cytochrome C,,False
4099,Kifunensine,,False
4100,Tanshinone I,,False
4101,Melarsoprol,,False
4102,Elacridar,,False
4103,Bunaftine,,False
4104,Enerisant,,False
4105,Betulin,,False
4106,"1,3-Propanediol",,False
4107,Alpha-1-proteinase inhibitor,,False
4108,Troclosene,,False
4109,Avasimibe,,False
4110,Asiaticoside,,False
4111,Bufuralol,,False
4112,Suloctidil,,False
4113,Eptazocine,,False
4114,Hyodeoxycholic Acid,,False
4115,Cryptotanshinone,,False
4116,Clofenotane,,False
4117,Amotosalen,,False
4118,Salvianolic acid B,,False
4119,Bamethan,,False
4120,Sodium ascorbate,,False
4121,Carfentanil,,False
4122,Allantoate,,False
4123,Isopenicillin N,,False
4124,Theodrenaline,,False
4125,Compound 18,,False
4126,Sebacic acid,,False
4127,Chlorophyll B,,False
4128,Guanabenz,,False
4129,Glibornuride,,False
4130,Cirazoline,,False
4131,Demecolcine,,False
4132,Isochorismic Acid,,False
4133,Genipin,,False
4134,Atlantic salmon,,False
4135,Echothiophate,,False
4136,Butoconazole,,False
4137,Isoluminol,,False
4138,alpha-D-glucose-1-phosphate,,False
4139,Cuprous chloride,,False
4140,Bifidobacterium bifidum,,False
4141,Sinefungin,,False
4142,Threonic acid,,False
4143,Ustilago maydis,,False
4144,L-Saccharopine,,False
4145,Lomustine,,False
4146,Wheat bran,,False
4147,O-acetyl-L-serine,,False
4148,Cefpirome,,False
4149,Quazinone,,False
4150,Oxybenzone,,False
4151,Cashew,,False
4152,Ammonium bicarbonate,,False
4153,Netilmicin,,False
4154,Calusterone,,False
4155,3-phenylpropionic acid,,False
4156,Ammonium carbonate,,False
4157,Racecadotril,,False
4158,BO-653,,False
4159,Taribavirin,,False
4160,Isoeugenol,,False
4161,Olorofim,,False
4162,Oxiracetam,,False
4163,Hadacidin,,False
4164,Niguldipine,,False
4165,N-Benzylformamide,,False
4166,RAP-103,,False
4167,Bakuchiol,,False
4168,Carbapenem,,False
4169,Unoprostone,,False
4170,Zanamivir,,False
4171,"N,N-dimethylglycine",,False
4172,gamma-Glutamylcysteine,,False
4173,Sulfatide,,False
4174,Uridine monophosphate,,False
4175,Dipicolinic acid,,False
4176,Octimibate,,False
4177,HEPES,,False
4178,N-oleoyldopamine,,False
4179,Lubeluzole,,False
4180,Penfluridol,,False
4181,KB-141,,False
4182,Quinoline,,False
4183,Dexetimide,,False
4184,Candida tropicalis,,False
4185,Phytochlorin,,False
4186,Menotropins,,False
4187,Icaritin,,False
4188,Trinitrotoluene,,False
4189,Meglitinide,,False
4190,Bifemelane,,False
4191,Didrovaltrate,,False
4192,Methylone,,False
4193,Rainbow trout,,False
4194,Docosanol,,False
4195,Lasalocid,,False
4196,Cordycepin,,False
4197,Clobenzorex,,False
4198,Sinomenine,,False
4199,Dichlorvos,,False
4200,2-Butanol,,False
4201,Cacodylic acid,,False
4202,Chymostatin,,False
4203,Prolintane,,False
4204,Syrosingopine,,False
4205,5-Nitroindazole,,False
4206,Trenbolone,,False
4207,Methoxyphenamine,,False
4208,Saralasin,,False
4209,Bephenium,,False
4210,Tandospirone,,False
4211,Ethylene Dichloride,,False
4212,Mangostin,,False
4213,tert-butanol,,False
4214,Calcium hypochlorite,,False
4215,Ferric sulfate,,False
4216,Estramustine phosphate,,False
4217,Tolperisone,,False
4218,Tosedostat,,False
4219,Tricyclazole,,False
4220,Eggplant,,False
4221,Patulin,,False
4222,Cetiedil,,False
4223,Mannomustine,,False
4224,2-heptyl-4-hydroxyquinoline N-oxide,,False
4225,Anisodamine,,False
4226,Conessine,,False
4227,Fursultiamine,,False
4228,Hexobendine,,False
4229,Indoleacetamide,,False
4230,Benzofuran,,False
4231,Digoxigenin,,False
4232,4-Methylimidazole,,False
4233,Dilazep,,False
4234,Tricaine,,False
4235,MK-212,,False
4236,Thiostrepton,,False
4237,Compound 19,,False
4238,Prephenic acid,,False
4239,L-Cycloserine,,False
4240,Isobutyramide,,False
4241,Spectinomycin,,False
4242,Metrizamide,,False
4243,Plum,,False
4244,Pyrvinium,,False
4245,Vidarabine,,False
4246,Ferric hydroxide,,False
4247,Tilorone,,False
4248,Cyromazine,,False
4249,Butylscopolamine,,False
4250,Etilefrine,,False
4251,Dichromate,,False
4252,Pyritinol,,False
4253,Rotavirus vaccine,,False
4254,Sodium bisulfite,,False
4255,Prenylamine,,False
4256,Shea butter,,False
4257,Methylthiouracil,,False
4258,8-azaguanine,,False
4259,4-Hydroxyphenylpyruvic acid,,False
4260,Tea tree oil,,False
4261,Acemannan,,False
4262,Aphidicolin,,False
4263,Azadirachtin,,False
4264,Phosmet,,False
4265,Nirsevimab,,False
4266,Sulfapyridine,,False
4267,Histidinol,,False
4268,Clemizole,,False
4269,Sodium iodide,,False
4270,Abanoquil,,False
4271,Anhydrovitamin A,,False
4272,Avibactam,,False
4273,Dimetridazole,,False
4274,Potassium acetate,,False
4275,Mesterolone,,False
4276,Berbamine,,False
4277,Benziodarone,,False
4278,Aminooxyacetic acid,,False
4279,Olomoucine,,False
4280,Fenvalerate,,False
4281,Befloxatone,,False
4282,Sulfamoxole,,False
4283,"2,5-di-tert-butylhydroquinone",,False
4284,Decamethonium,,False
4285,Metipranolol,,False
4286,Butafenacil,,False
4287,Salvianolic acid A,,False
4288,Sea salt,,False
4289,Biapenem,,False
4290,Grapefruit oil,,False
4291,Suxibuzone,,False
4292,Black cohosh,,False
4293,Mivazerol,,False
4294,Neon,,False
4295,Eupatilin,,False
4296,"1,4-Butanediol",,False
4297,Tafluprost,,False
4298,Laurocapram,,False
4299,Phloretic acid,,False
4300,Cinchonidine,,False
4301,Dienestrol,,False
4302,Fentonium,,False
4303,Tanespimycin,,False
4304,Anethole,,False
4305,Mometasone,,False
4306,Cycloguanil,,False
4307,Setoperone,,False
4308,Mizagliflozin,,False
4309,Mimosine,,False
4310,Rokitamycin,,False
4311,2-Chlorophenol,,False
4312,Marimastat,,False
4313,Arteflene,,False
4314,18-methoxycoronaridine,,False
4315,Phenothrin,,False
4316,5-iodotubercidin,,False
4317,Oxantel,,False
4318,Cannabidivarin,,False
4319,Azoxystrobin,,False
4320,Dibromothymoquinone,,False
4321,Oxaloacetic acid,,False
4322,Mequinol,,False
4323,Isoxaflutole,,False
4324,Thenoyltrifluoroacetone,,False
4325,Hydrogenated coconut oil,,False
4326,Mestranol,,False
4327,N-Formylmethionine,,False
