head,relation,tail,weight,source,head_type,tail_type
Hesperidin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Salicin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Salicin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
L-Ascorbic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Monodehydro-L-ascorbic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
L-Ascorbic acid,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Monodehydro-L-ascorbic acid,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Naringin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Naringin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
hederagenin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
hederagenin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Friedelin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Friedooleanan-3-one,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Epifriedelin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Friedelin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Friedooleanan-3-one,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Epifriedelin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Phellopterin,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Phellopterin,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Phellopterin,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Phellopterin,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Phellopterin,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Phellopterin,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Phellopterin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Imperatorin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Imperatorin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Imperatorin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Imperatorin,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Imperatorin,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Heraclenol,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
(R)-Heraclenol,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Retinol palmitate,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
all-trans-retinyl palmitate,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Retinol palmitate,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
all-trans-retinyl palmitate,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Sepiapterin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
"(3S,3'S)-Astaxanthin",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"(3'RS,3'SR)-Astaxanthin",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"(3S,3'S)-Astaxanthin",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"(3'RS,3'SR)-Astaxanthin",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"2,4-Diamino-6-hydroxypyrimidine",inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Xanthotoxol geranyl ether,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Flavones,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Celecoxib,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Celecoxib,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Celecoxib,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Celecoxib,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Menadione,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Menadione,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Menadione,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Menadione,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Menadione,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Naproxen,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Naproxen,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Arabinan,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Arabinan,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
N-Acetyltryptophan,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
N-Acetyltryptophan,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
N-Acetyltryptophan,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
N-Acetylleucine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
N-Acetylleucine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c blue no. 2, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c blue no. 1, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c green no. 3, aluminum lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c green no. 3, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c red no. 40, aluminum lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c red no. 40, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c red no. 3, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c yellow no. 5, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c yellow no. 6, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Fd&c blue no. 2, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c blue no. 1, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c green no. 3, aluminum lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c green no. 3, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c red no. 40, aluminum lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c red no. 40, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c red no. 3, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c yellow no. 5, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Fd&c yellow no. 6, calcium lake",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
L-Tryptophan,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
L-Tryptophan,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
L-Tryptophan,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
3-Benzylisothiocyanate,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
3-Benzylisothiocyanate,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Phenylalanyltyrosine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Phenylalanyltyrosine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Xanthurenic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Xanthurenic acid,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Rhapontin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Rose oxide (cis),inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Rhapontin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Rose oxide (cis),inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Corticosterone,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
1-aminocyclopropane-1-carboxylate,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
1-aminocyclopropane-1-carboxylate,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Sinensetin,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36,COMPOUND,TARGET
"6-Hydroxyluteolin 6,7,3',4'-tetramethyl ether",inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
"6-Hydroxyluteolin 6,7,3',4'-tetramethyl ether",inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
"6-Hydroxyluteolin 6,7,3',4'-tetramethyl ether",inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
"6-Hydroxyluteolin 6,7,3',4'-tetramethyl ether",inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
"6-Hydroxyluteolin 6,7,3',4'-tetramethyl ether",inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
"6-Hydroxyluteolin 6,7,3',4'-tetramethyl ether",inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
"6-Hydroxyluteolin 6,7,3',4'-tetramethyl ether",inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Arginine,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Arginine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
"2,6-Dimethoxy-1,4-benzoquinone",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"2,6-Dimethoxy-1,4-benzoquinone",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Protopine,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Protopine,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
beta-Amyrin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
beta-Amryin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
beta-Amyrin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
beta-Amryin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
L-Quebrachitol,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
L-Quebrachitol,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Eupatorin,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Eupatorin,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Eupatorin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Eupatorin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Isosafrole,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Isosafrole,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
beta-Caryophyllene,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
beta-Caryophyllene,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
(S)-N-methylcoclaurine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
(S)-N-methylcoclaurine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
beta-Glycyrrhetinic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Nerol,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Nerol,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Oxoglaucine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Oxoglaucine,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Bacitracin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Bacitracin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Fujiglucon,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Fujiglucon,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Pyrrol-2-methylketone,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Pyrrol-2-methylketone,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Cedorol,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Cedarwood oil alcohols,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Cedorol,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Cedarwood oil alcohols,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
[6]-Paradol,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
[6]-Paradol,inhibits,Cytochrome P450 2C8,1.0,chembl36,COMPOUND,TARGET
[6]-Paradol,inhibits,Cytochrome P450 2B6,1.0,chembl36,COMPOUND,TARGET
[6]-Paradol,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
[6]-Paradol,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Cucurbita maxima Trysin inhibitor III,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36,COMPOUND,TARGET
Dihydrojasmonic acid,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Dihydrojasmonic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Linamarin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Linamarin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Nonate,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Nonate,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
L-Histidine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Rosiglitazone,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Rosiglitazone,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
N-Acetyl-L-cysteine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
N-Acetyl-L-cysteine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Cysteamine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Papaverine,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Papaverine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Papaverine,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Sertraline,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Sertraline,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Sertraline,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Sertraline,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Levoglutamide,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
L-glutamine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
L-Asparagine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Leucyl-Alanine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Leucylalanine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Leucyl-Alanine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Leucylalanine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Scutellarein,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
"6,7-Dimethylscutellarein",inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Scutellarein,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
"6,7-Dimethylscutellarein",inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
6-Methylscutellarein,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Celastrol,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Celastrol,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Celastrol,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36,COMPOUND,TARGET
"7,4'-Dihydroxyflavone",inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
3-Hydroxyflavone,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
3-Hydroxyflavone,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
3-Hydroxyflavone,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Galangin,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Galangin,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Galangin,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Galangin,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Galangin,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
