head,relation,tail,weight,source,head_type,tail_type
Bortezomib,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Bortezomib,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Bortezomib,inhibits,PSMB5,1.0,drugbank,DRUG,TARGET
Bortezomib,inhibits,PSMB1,1.0,drugbank,DRUG,TARGET
Bortezomib,inhibits,PRSS1,1.0,drugbank,DRUG,TARGET
Bortezomib,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Bortezomib,inhibits,SLCO1B3,1.0,drugbank,DRUG,TARGET
Ethchlorvynol,modulates,GABRA1,1.0,drugbank,DRUG,TARGET
Ethchlorvynol,inhibits,GABRA1,1.0,drugbank,DRUG,TARGET
Ethchlorvynol,inhibits,GABRB2,1.0,drugbank,DRUG,TARGET
Phentermine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Phentermine,inhibits,SLC6A2,1.0,drugbank,DRUG,TARGET
Phentermine,inhibits,SLC6A4,1.0,drugbank,DRUG,TARGET
Phentermine,inhibits,SLC6A3,1.0,drugbank,DRUG,TARGET
Phentermine,inhibits,MAOA,1.0,drugbank,DRUG,TARGET
Phentermine,inhibits,MAOB,1.0,drugbank,DRUG,TARGET
Phentermine,inhibits,NPY,1.0,drugbank,DRUG,TARGET
Tramadol,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Tramadol,substrate_of,UGT1A1,1.0,drugbank,DRUG,TARGET
Tramadol,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Tramadol,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Tramadol,activates,OPRM1,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,SLC6A2,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,SLC6A4,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,SCN2A,1.0,drugbank,DRUG,TARGET
Tramadol,activates,OPRK1,1.0,drugbank,DRUG,TARGET
Tramadol,activates,OPRD1,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,GRIN1,1.0,drugbank,DRUG,TARGET
Tramadol,activates,ADORA1,1.0,drugbank,DRUG,TARGET
Tramadol,induces,ADRA2A,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,HTR2C,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,CHRNA7,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,CHRM3,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,CHRM1,1.0,drugbank,DRUG,TARGET
Tramadol,inhibits,TACR1,1.0,drugbank,DRUG,TARGET
Tramadol,activates,TRPV1,1.0,drugbank,DRUG,TARGET
Betaxolol,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Betaxolol,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Betaxolol,inhibits,ADRB1,1.0,drugbank,DRUG,TARGET
Betaxolol,inhibits,ADRB2,1.0,drugbank,DRUG,TARGET
Fluconazole,inhibits,CYP3A5,1.0,drugbank,DRUG,TARGET
Fluconazole,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Fluconazole,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Fluconazole,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Fluconazole,inhibits,ERG11,1.0,drugbank,DRUG,TARGET
Fluconazole,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Oseltamivir,substrate_of,CES1,1.0,drugbank,DRUG,TARGET
Oseltamivir,inhibits,NEU1,1.0,drugbank,DRUG,TARGET
Oseltamivir,inhibits,NEU2,1.0,drugbank,DRUG,TARGET
Oseltamivir,substrate_of,ABCC4,1.0,drugbank,DRUG,TARGET
Oseltamivir,substrate_of,SLC15A1,1.0,drugbank,DRUG,TARGET
Oseltamivir,substrate_of,SLC22A8,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,CYP3A5,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,CYP3A7,1.0,drugbank,DRUG,TARGET
Erythromycin,activates,MLNR,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,KCNH2,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,SLCO1B3,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,SLCO1B3,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,ABCB11,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,SLCO1B1,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,ABCC2,1.0,drugbank,DRUG,TARGET
Erythromycin,substrate_of,SLCO1A2,1.0,drugbank,DRUG,TARGET
Erythromycin,inhibits,SLCO1A2,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,CYP2E1,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,CYP2E1,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,PDE5A,1.0,drugbank,DRUG,TARGET
Sildenafil,modulates,SERPING1,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,PDE6G,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,PDE6H,1.0,drugbank,DRUG,TARGET
Sildenafil,binds,ODC1,1.0,drugbank,DRUG,TARGET
Sildenafil,binds,CD274,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,ABCC4,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,ABCC5,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,ABCC10,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Sildenafil,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Sildenafil,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Dofetilide,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Dofetilide,inhibits,KCNH2,1.0,drugbank,DRUG,TARGET
Dofetilide,inhibits,KCNK2,1.0,drugbank,DRUG,TARGET
Dofetilide,inhibits,KCNJ12,1.0,drugbank,DRUG,TARGET
Dofetilide,substrate_of,SLC22A2,1.0,drugbank,DRUG,TARGET
Pyrimethamine,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Pyrimethamine,inhibits,DHFR,1.0,drugbank,DRUG,TARGET
Pyrimethamine,inhibits,HEXB,1.0,drugbank,DRUG,TARGET
Pyrimethamine,modulates,FOLR1,1.0,drugbank,DRUG,TARGET
Pyrimethamine,inhibits,SLC47A1,1.0,drugbank,DRUG,TARGET
Pyrimethamine,inhibits,SLC47A2,1.0,drugbank,DRUG,TARGET
Reserpine,induces,CYP3A5,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,SLC18A2,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,SLC18A1,1.0,drugbank,DRUG,TARGET
Reserpine,binds,BIRC5,1.0,drugbank,DRUG,TARGET
Reserpine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Reserpine,induces,ABCB1,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,SLC22A1,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,ABCB11,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,ABCC2,1.0,drugbank,DRUG,TARGET
Reserpine,substrate_of,SLC22A2,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Reserpine,inhibits,SLCO2B1,1.0,drugbank,DRUG,TARGET
Azithromycin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Azithromycin,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Azithromycin,inhibits,PADI4,1.0,drugbank,DRUG,TARGET
Azithromycin,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Azithromycin,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Azithromycin,substrate_of,ABCC2,1.0,drugbank,DRUG,TARGET
Azithromycin,inhibits,ABCC2,1.0,drugbank,DRUG,TARGET
Ticlopidine,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Ticlopidine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Ticlopidine,substrate_of,MPO,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,CYP2B6,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,CYP2E1,1.0,drugbank,DRUG,TARGET
Ticlopidine,inhibits,P2RY12,1.0,drugbank,DRUG,TARGET
Ticlopidine,modulates,PTAFR,1.0,drugbank,DRUG,TARGET
Trospium,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Trospium,inhibits,CHRM5,1.0,drugbank,DRUG,TARGET
Trospium,inhibits,CHRM3,1.0,drugbank,DRUG,TARGET
Trospium,inhibits,CHRM1,1.0,drugbank,DRUG,TARGET
Midodrine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Midodrine,activates,ADRA1A,1.0,drugbank,DRUG,TARGET
Midodrine,activates,ADRA1B,1.0,drugbank,DRUG,TARGET
Midodrine,activates,ADRA1D,1.0,drugbank,DRUG,TARGET
Midodrine,binds,SLC15A1,1.0,drugbank,DRUG,TARGET
Pantoprazole,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Pantoprazole,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Pantoprazole,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Pantoprazole,inhibits,ATP4A,1.0,drugbank,DRUG,TARGET
Pantoprazole,modulates,ATP4B,1.0,drugbank,DRUG,TARGET
Pantoprazole,inhibits,DDAH1,1.0,drugbank,DRUG,TARGET
Pantoprazole,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Pantoprazole,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Pantoprazole,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Pantoprazole,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Pantoprazole,inhibits,SLC22A8,1.0,drugbank,DRUG,TARGET
Torasemide,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Torasemide,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Torasemide,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Torasemide,inhibits,SLC12A2,1.0,drugbank,DRUG,TARGET
Torasemide,inhibits,SLC12A1,1.0,drugbank,DRUG,TARGET
Torasemide,substrate_of,SLCO1B1,1.0,drugbank,DRUG,TARGET
Torasemide,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Citalopram,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Citalopram,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Citalopram,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Citalopram,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Citalopram,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Citalopram,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Citalopram,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Citalopram,substrate_of,MAOA,1.0,drugbank,DRUG,TARGET
Citalopram,substrate_of,MAOB,1.0,drugbank,DRUG,TARGET
Citalopram,substrate_of,AOX1,1.0,drugbank,DRUG,TARGET
Citalopram,inhibits,SLC6A4,1.0,drugbank,DRUG,TARGET
Citalopram,binds,HRH1,1.0,drugbank,DRUG,TARGET
Citalopram,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Citalopram,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Eletriptan,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Eletriptan,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Eletriptan,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Eletriptan,induces,CYP2A6,1.0,drugbank,DRUG,TARGET
Eletriptan,substrate_of,PTGS1,1.0,drugbank,DRUG,TARGET
Eletriptan,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Eletriptan,activates,HTR1B,1.0,drugbank,DRUG,TARGET
Eletriptan,activates,HTR1D,1.0,drugbank,DRUG,TARGET
Eletriptan,activates,HTR1F,1.0,drugbank,DRUG,TARGET
Eletriptan,activates,HTR1A,1.0,drugbank,DRUG,TARGET
Eletriptan,modulates,HTR1E,1.0,drugbank,DRUG,TARGET
Eletriptan,modulates,HTR2B,1.0,drugbank,DRUG,TARGET
Eletriptan,modulates,HTR7,1.0,drugbank,DRUG,TARGET
Eletriptan,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Moxifloxacin,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Moxifloxacin,inhibits,gyrA,1.0,drugbank,DRUG,TARGET
Moxifloxacin,inhibits,parC,1.0,drugbank,DRUG,TARGET
Moxifloxacin,modulates,gyrB,1.0,drugbank,DRUG,TARGET
Moxifloxacin,modulates,gyrA,1.0,drugbank,DRUG,TARGET
Moxifloxacin,inhibits,TOP2A,1.0,drugbank,DRUG,TARGET
Moxifloxacin,inhibits,PON1,1.0,drugbank,DRUG,TARGET
Nelfinavir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,CYP3A7,1.0,drugbank,DRUG,TARGET
Nelfinavir,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,CYP3A5,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,CYP2B6,1.0,drugbank,DRUG,TARGET
Nelfinavir,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Nelfinavir,induces,CYP2C19,1.0,drugbank,DRUG,TARGET
Nelfinavir,induces,UGT1A1,1.0,drugbank,DRUG,TARGET
Nelfinavir,induces,CYP2C9,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,gag-pol,1.0,drugbank,DRUG,TARGET
Nelfinavir,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Nelfinavir,induces,ABCB1,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,SLC22A1,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,SLCO1A2,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,SLCO1B3,1.0,drugbank,DRUG,TARGET
Nelfinavir,inhibits,SLCO2B1,1.0,drugbank,DRUG,TARGET
Nelfinavir,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Nelfinavir,binds,ALB,1.0,drugbank,DRUG,TARGET
Nelfinavir,binds,ORM1,1.0,drugbank,DRUG,TARGET
Glimepiride,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Glimepiride,inhibits,KCNJ11,1.0,drugbank,DRUG,TARGET
Glimepiride,inhibits,KCNJ1,1.0,drugbank,DRUG,TARGET
Glimepiride,induces,ABCC8,1.0,drugbank,DRUG,TARGET
Glimepiride,binds,ABCC9,1.0,drugbank,DRUG,TARGET
Glimepiride,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,UGT1A1,1.0,drugbank,DRUG,TARGET
Indinavir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Indinavir,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,CYP3A5,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,CYP3A7,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,pol,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,gag-pol,1.0,drugbank,DRUG,TARGET
Indinavir,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Indinavir,induces,ABCB1,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,SLC22A1,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,ABCC1,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,SLCO1A2,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Indinavir,substrate_of,ABCC2,1.0,drugbank,DRUG,TARGET
Indinavir,inhibits,SLCO2B1,1.0,drugbank,DRUG,TARGET
Indinavir,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,PON3,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,UGT1A1,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,UGT1A3,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,UGT2B7,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Lovastatin,inhibits,HMGCR,1.0,drugbank,DRUG,TARGET
Lovastatin,inhibits,ITGAL,1.0,drugbank,DRUG,TARGET
Lovastatin,inhibits,HDAC2,1.0,drugbank,DRUG,TARGET
Lovastatin,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Lovastatin,inhibits,SLCO1A2,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,SLCO1B1,1.0,drugbank,DRUG,TARGET
Lovastatin,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,ABCC2,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Lovastatin,binds,SLCO2B1,1.0,drugbank,DRUG,TARGET
Lovastatin,binds,SLCO1B3,1.0,drugbank,DRUG,TARGET
Lovastatin,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Pregabalin,modulates,CACNA2D1,1.0,drugbank,DRUG,TARGET
Pregabalin,binds,SLC1A1,1.0,drugbank,DRUG,TARGET
Pregabalin,substrate_of,SLC7A5,1.0,drugbank,DRUG,TARGET
Temazepam,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Temazepam,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Temazepam,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Temazepam,modulates,GABRA1,1.0,drugbank,DRUG,TARGET
Temazepam,modulates,TSPO,1.0,drugbank,DRUG,TARGET
Temazepam,binds,GABRA1,1.0,drugbank,DRUG,TARGET
Aminosalicylic acid,inhibits,MPO,1.0,drugbank,DRUG,TARGET
Aminosalicylic acid,modulates,DHFR,1.0,drugbank,DRUG,TARGET
Aminosalicylic acid,modulates,PTGS1,1.0,drugbank,DRUG,TARGET
Aminosalicylic acid,inhibits,PTGS2,1.0,drugbank,DRUG,TARGET
Aminosalicylic acid,inhibits,CHUK,1.0,drugbank,DRUG,TARGET
Aminosalicylic acid,inhibits,ALOX5,1.0,drugbank,DRUG,TARGET
Aminosalicylic acid,binds,PLA2G2E,1.0,drugbank,DRUG,TARGET
Butabarbital,modulates,GABRA1,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GABRA1,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,CHRNA10,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIA1,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIA2,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIA3,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIA4,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIK1,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIK2,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIK3,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIK4,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,GRIK5,1.0,drugbank,DRUG,TARGET
Butabarbital,inhibits,SLC2A1,1.0,drugbank,DRUG,TARGET
Butabarbital,binds,ALB,1.0,drugbank,DRUG,TARGET
Nevirapine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Nevirapine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Nevirapine,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Nevirapine,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Nevirapine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Nevirapine,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Nevirapine,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Nevirapine,induces,CYP2B6,1.0,drugbank,DRUG,TARGET
Nevirapine,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Nevirapine,induces,CYP2C9,1.0,drugbank,DRUG,TARGET
Nevirapine,substrate_of,CYP2A6,1.0,drugbank,DRUG,TARGET
Nevirapine,inhibits,pol,1.0,drugbank,DRUG,TARGET
Nevirapine,modulates,gag-pol,1.0,drugbank,DRUG,TARGET
Nevirapine,inhibits,SLC22A1,1.0,drugbank,DRUG,TARGET
Nevirapine,binds,ALB,1.0,drugbank,DRUG,TARGET
Butalbital,binds,GABRA2,1.0,drugbank,DRUG,TARGET
Butalbital,binds,GABRA3,1.0,drugbank,DRUG,TARGET
Butalbital,binds,GABRA4,1.0,drugbank,DRUG,TARGET
Butalbital,binds,GABRA5,1.0,drugbank,DRUG,TARGET
Butalbital,binds,GABRA6,1.0,drugbank,DRUG,TARGET
Butalbital,modulates,GABRA1,1.0,drugbank,DRUG,TARGET
Butalbital,binds,GABRA1,1.0,drugbank,DRUG,TARGET
Butalbital,inhibits,CHRNA4,1.0,drugbank,DRUG,TARGET
Butalbital,inhibits,CHRNA7,1.0,drugbank,DRUG,TARGET
Butalbital,inhibits,GRIA2,1.0,drugbank,DRUG,TARGET
Butalbital,inhibits,GRIK2,1.0,drugbank,DRUG,TARGET
Cladribine,substrate_of,DCK,1.0,drugbank,DRUG,TARGET
Cladribine,substrate_of,DGUOK,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,RRM1,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,RRM2,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,RRM2B,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,POLA1,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,POLE,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,POLE2,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,POLE3,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,POLE4,1.0,drugbank,DRUG,TARGET
Cladribine,induces,PNP,1.0,drugbank,DRUG,TARGET
Cladribine,inhibits,ADA,1.0,drugbank,DRUG,TARGET
Cladribine,induces,PARP1,1.0,drugbank,DRUG,TARGET
Cladribine,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Cladribine,substrate_of,SLC28A3,1.0,drugbank,DRUG,TARGET
Cladribine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Cladribine,binds,SLC29A1,1.0,drugbank,DRUG,TARGET
Ranolazine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Ranolazine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Ranolazine,modulates,PLG,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,SCN1A,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,KCNJ12,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,CACNA1C,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,ADRA1A,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,ADRB1,1.0,drugbank,DRUG,TARGET
Ranolazine,substrate_of,ABCB11,1.0,drugbank,DRUG,TARGET
Ranolazine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,SLC47A1,1.0,drugbank,DRUG,TARGET
Ranolazine,inhibits,SLC47A2,1.0,drugbank,DRUG,TARGET
Ranolazine,binds,ORM1,1.0,drugbank,DRUG,TARGET
Mesalazine,substrate_of,NAT1,1.0,drugbank,DRUG,TARGET
Mesalazine,inhibits,PTGS2,1.0,drugbank,DRUG,TARGET
Mesalazine,inhibits,PTGS1,1.0,drugbank,DRUG,TARGET
Mesalazine,inhibits,ALOX5,1.0,drugbank,DRUG,TARGET
Mesalazine,activates,PPARG,1.0,drugbank,DRUG,TARGET
Mesalazine,inhibits,CHUK,1.0,drugbank,DRUG,TARGET
Mesalazine,inhibits,IKBKB,1.0,drugbank,DRUG,TARGET
Mesalazine,inhibits,NOS2,1.0,drugbank,DRUG,TARGET
Mesalazine,substrate_of,SLCO1B1,1.0,drugbank,DRUG,TARGET
Mesalazine,substrate_of,SLCO1B3,1.0,drugbank,DRUG,TARGET
Mesalazine,substrate_of,SLCO2B1,1.0,drugbank,DRUG,TARGET
Benzatropine,inhibits,CHRM1,1.0,drugbank,DRUG,TARGET
Benzatropine,inhibits,SLC6A3,1.0,drugbank,DRUG,TARGET
Benzatropine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Benzatropine,inhibits,SLC6A4,1.0,drugbank,DRUG,TARGET
Benzatropine,inhibits,SLC6A2,1.0,drugbank,DRUG,TARGET
Benzatropine,binds,ALB,1.0,drugbank,DRUG,TARGET
Ziprasidone,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Ziprasidone,substrate_of,AOX1,1.0,drugbank,DRUG,TARGET
